group,topic_id,topic_size,llm_model,llm_provider,prompt_option,label,cosine
A,65,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,computer said wrong,0.6354777216911316
A,66,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,graph interpretation issues,0.7038924694061279
A,67,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,technical issues,0.32785409688949585
A,68,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,table formatting issues,0.30969759821891785
A,69,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,unit confusion,0.7030808925628662
A,70,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,editing exercises feedback,0.5912054181098938
A,71,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,height distribution debate,0.575989305973053
A,72,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,download page issue,0.7983185052871704
A,73,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,principal components regression,0.6237761378288269
A,74,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,getting going,0.7262057065963745
A,75,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,discount inquiry,0.5924118757247925
A,76,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,degrees of freedom,0.6028096079826355
A,77,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,word usage confusion,0.5365400314331055
A,78,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,seizure treatment in children,0.6843960285186768
A,79,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,utility numbers explanation,0.7507273554801941
A,80,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,rubric button issues,0.7687802314758301
A,81,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,unsatisfied topic submission,0.4773136079311371
A,82,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,opportunity cost discussion,0.5276228189468384
A,83,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,data map errors,0.4869367778301239
A,84,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,probability of rolling dice,0.8099813461303711
A,85,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,confusing sign usage,0.6420460939407349
A,86,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,lasso model differences,0.7185871005058289
A,87,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,bin graph analysis,0.48890507221221924
A,88,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,work topic dissatisfaction,0.3898497223854065
A,89,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,scientific writing phrases,0.6948144435882568
A,90,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,phd thesis writing,0.6584256887435913
A,91,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,utility of fruit combinations,0.4677412807941437
A,92,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,capitalization errors,0.7629106640815735
A,93,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,binary variables in data,0.7573705315589905
A,94,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,value updated use,0.6950366497039795
A,95,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,common sense in reasoning,0.6345596313476562
A,96,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,standard deviation calculation,0.5530941486358643
A,97,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,answer requests,0.3555121123790741
A,98,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,decimal and percentage formatting,0.5966180562973022
A,99,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,signrank test confusion,0.5643584728240967
A,100,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,brain spinal injuries,0.5615832805633545
A,101,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,antiinflammatory drugs and alzheimer's,0.7152451872825623
A,102,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,vaccine simulation query,0.8297296166419983
A,103,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,recruitment participation,0.5921968221664429
A,104,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,graph shift analysis,0.5582106113433838
A,105,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,speed of response,0.5564625263214111
A,106,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,repeating posts glitch,0.5939746499061584
A,107,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,section issues,0.7483311891555786
A,108,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,missing course content,0.5769971609115601
A,109,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,module repetition issue,0.41861167550086975
A,110,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,model flexibility tradeoff,0.5804421901702881
A,111,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,polynomial and spline fitting,0.6004094481468201
A,112,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,toy data examples,0.5239627957344055
A,113,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,answer format clarification,0.36499667167663574
A,114,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,understanding beta beta,0.3345744013786316
A,115,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,minerals and bone health,0.542844831943512
A,116,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,linear model assumptions,0.4944694936275482
A,117,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,sum of squared betas,0.7032246589660645
A,118,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,access issues,0.32060718536376953
A,119,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,understanding diagrams,0.5475356578826904
A,120,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,clinical diagnosis process,0.4455389976501465
A,121,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,margin in svm,0.4637398421764374
A,122,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,economic model uncertainty,0.3930165767669678
A,123,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,percent change in utility,0.6222179532051086
A,124,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,t-statistic calculation,0.5169400572776794
A,125,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,crossvalidation confusion,0.8280701041221619
A,126,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,basis functions coefficients,0.8089844584465027
A,127,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,power negative issue,0.35300305485725403
A,128,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,hyphenated word usage,0.45543426275253296
A,129,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,irreducible error,0.4145568013191223
A,130,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,missing demo editing,0.6118179559707642
A,131,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,singular fit error,0.6414671540260315
A,132,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,mse optimization,0.4932910203933716
A,133,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,fick equation confusion,0.6275146007537842
A,134,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,blank pages issue,0.5790910720825195
A,135,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,variable error confusion,0.7000768780708313
A,136,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,verb usage confusion,0.4514141082763672
A,137,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,enunciation requirement,0.5820242166519165
A,138,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,unrealistic price setting,0.4514411687850952
A,139,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,line breaks issue,0.35616248846054077
A,140,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,bagging and oob error,0.5000868439674377
A,141,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,growth mindset in math,0.8061054348945618
A,142,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,bias variance tradeoff,0.5303357839584351
A,143,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,avoid squaring distance,0.4746656119823456
A,144,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,working directory error,0.6469942927360535
A,145,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,array indexing query,0.11723671853542328
A,146,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,categorical variables significance,0.5582771301269531
A,147,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,logistic regression failure,0.54167240858078
A,148,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,issue resolved,0.6784602999687195
A,149,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,mean squared error,0.7093494534492493
A,150,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,statistical significance,0.4638880491256714
A,151,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,prescriptive language norms,0.40434056520462036
A,152,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,question format issues,0.5082956552505493
A,153,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,predictor importance ranking,0.451511949300766
A,154,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,work plan issues,0.3386184573173523
A,155,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,office hours question,0.6058624386787415
A,156,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,binary variables average,0.6226677894592285
A,157,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,calculus homework help,0.35918885469436646
A,158,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,loading data error,0.6344411969184875
A,159,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,beta equation derivation,0.739761233329773
A,160,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,confused reference values,0.664875864982605
B,0,101,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,peer review issues,0.42677122354507446
B,1,93,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,math education crisis,0.5776013135910034
B,2,30,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,video access issues,0.5949065089225769
B,3,9,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,posting issues,0.5005358457565308
B,4,9,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,submit button issues,0.5719785690307617
B,5,8,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,peer feedback process,0.6874839067459106
B,6,8,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,getting course credit,0.6536037921905518
B,7,8,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,progress not updating,0.6462094783782959
B,8,7,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,survey glitch issues,0.7698630094528198
B,9,6,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,video captions issue,0.6060575842857361
B,10,6,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,paint house problem,0.414089560508728
B,11,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,firefox issues,0.5575613975524902
B,12,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,survey feedback wanted,0.7938336730003357
B,13,4,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,receive completion certificate,0.8814279437065125
B,14,4,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,accidental peer submissions,0.595772922039032
B,15,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,getting online certificate,0.7313107848167419
B,16,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,svg in online forums,0.5247734189033508
B,17,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,wrong submission showing,0.8050915002822876
B,18,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,clarify question ambiguity,0.44307059049606323
B,19,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,technical issues,0.3609831631183624
B,20,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,commenting on peer answers,0.3920220136642456
B,21,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,completed session issue,0.7083593010902405
B,22,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,encourage discussion forum,0.6206192374229431
B,23,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,scrolling background issue,0.23513194918632507
B,24,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,course resources helpful,0.7024631500244141
B,0,101,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,peer review issues,0.42677122354507446
B,1,93,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,math learning,0.4610537588596344
B,2,30,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,video access,0.5934193730354309
B,3,9,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,formatting issues,0.4112713634967804
B,4,9,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,submit issues,0.6024057269096375
B,5,8,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,peer feedback,0.7089813947677612
B,6,8,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,credit issues,0.6026413440704346
B,7,8,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,progress tab issue,0.6876568794250488
B,8,7,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,survey completion issues,0.7704775333404541
B,9,6,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,video captions,0.6594462990760803
B,10,6,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,paint problem,0.44783368706703186
B,11,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,firefox display issue,0.6008809804916382
B,12,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,survey search issue,0.7033072113990784
B,13,4,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,certificate download,0.7338094711303711
B,14,4,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,accidental submit,0.5682297945022583
B,15,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,course certificate,0.8141985535621643
B,16,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,svg support,0.368754506111145
B,17,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,submission status issues,0.6865503787994385
B,18,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,feedback clarification,0.4791596829891205
B,19,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,technical issues,0.3609831631183624
B,20,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,comment button issue,0.5609473586082458
B,21,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,course completion issue,0.39661428332328796
B,22,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,discussion feedback,0.6526490449905396
B,23,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,video scrolling issues,0.4839257299900055
B,24,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,course resources,0.7008849382400513
B,0,101,qwen/qwen-2.5-7b-instruct,openai-compatible,1,peer review issues,0.42677122354507446
B,1,93,qwen/qwen-2.5-7b-instruct,openai-compatible,1,math learning strategies,0.5266178250312805
B,2,30,qwen/qwen-2.5-7b-instruct,openai-compatible,1,video access issues,0.5949065089225769
B,3,9,qwen/qwen-2.5-7b-instruct,openai-compatible,1,formatting issues,0.4112713634967804
B,4,9,qwen/qwen-2.5-7b-instruct,openai-compatible,1,submission issues,0.5751153230667114
B,5,8,qwen/qwen-2.5-7b-instruct,openai-compatible,1,peer feedback,0.7089813947677612
B,6,8,qwen/qwen-2.5-7b-instruct,openai-compatible,1,credit for work,0.526393473148346
B,7,8,qwen/qwen-2.5-7b-instruct,openai-compatible,1,progress issues,0.6808816194534302
B,8,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,survey issues,0.6697463989257812
B,9,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,video captions,0.6594462990760803
B,10,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,painting problem,0.49762240052223206
B,11,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,firefox issues,0.5575613975524902
B,12,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,survey issues,0.8232945203781128
B,13,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,certificate download,0.7338094711303711
B,14,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,edit peer feedback,0.5401796698570251
B,15,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,certificate completion,0.6645719408988953
B,16,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,svg support,0.368754506111145
B,17,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,submission issues,0.816156268119812
B,18,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,feedback confusion,0.4623939096927643
B,19,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,tech issues,0.36200156807899475
B,20,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,comment feedback,0.4622938632965088
B,21,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,forum fix,0.4119495451450348
B,22,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,discussion urgency,0.39816832542419434
B,23,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,scrolling video issues,0.48648858070373535
B,24,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,course resources,0.7008849382400513
B,0,101,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,peer review issues,0.42677122354507446
B,1,93,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,math education methods,0.5490732192993164
B,2,30,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,video access issues,0.5949065089225769
B,3,9,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,submission formatting issues,0.5471765995025635
B,4,9,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,submission issues,0.5751153230667114
B,5,8,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,peer feedback process,0.6874839067459106
B,6,8,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,credit completion issues,0.7067080736160278
B,7,8,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,progress tab issue,0.6876568794250488
B,8,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,survey submission issues,0.7077800035476685
B,9,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,video caption issues,0.6035458445549011
B,10,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,paint problem confusion,0.5377612709999084
B,11,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,firefox display issues,0.5816799998283386
B,12,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,survey access issues,0.619994580745697
B,13,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,certificate download issues,0.6224028468132019
B,14,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,accidental peer grading,0.6233524084091187
B,15,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,getting certificate,0.724177360534668
B,16,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,svg image support,0.3328714370727539
B,17,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,submission status issues,0.6865503787994385
B,18,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,feedback clarification needed,0.5130866169929504
B,19,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,tech issues during session,0.589000403881073
B,20,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,peer comment issues,0.45805448293685913
B,21,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,forum fix issue,0.4046507775783539
B,22,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,discussion engagement,0.49971631169319153
B,23,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,video background issues,0.41669541597366333
B,24,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,course resources access,0.5894396901130676
C,0,1308,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,mooc course issues,0.2938935160636902
C,1,429,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,cold stress effects,0.5805003046989441
C,2,12,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,hypercube boundary region,0.5801072120666504
C,3,10,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,audio volume issues,0.6859700083732605
C,4,7,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,broken link issues,0.5936481952667236
C,5,6,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,deadline changes confusion,0.6808658838272095
C,6,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,article access issues,0.7658028602600098
C,7,4,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,logit function scale,0.6952418088912964
C,8,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,formula editor issues,0.4094279706478119
C,9,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,uncorrelated basis functions,0.8809511661529541
C,10,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,reaction speed ambiguity,0.7227816581726074
C,11,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,business shutdown risks,0.6805174946784973
C,12,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,thought intercept slope,0.8348285555839539
C,13,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,office hours,0.9153370261192322
C,14,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,submit code issues,0.3657550811767578
C,15,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,change working directory,0.9765520691871643
C,16,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,blank pages issue,0.660990834236145
C,17,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,complexity quantified knots,0.8083244562149048
C,18,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,cbind correct usage,0.450300931930542
C,19,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,margin and tolerance,0.4496973752975464
C,20,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,technical glitch issue,0.5043009519577026
C,21,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,women in space,0.36549484729766846
C,0,1308,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,course help,0.41056522727012634
C,1,429,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,cold stress,0.5986732244491577
C,2,12,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,hypercube volume,0.6370956301689148
C,3,10,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,audio volume issues,0.6859700083732605
C,4,7,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,broken links,0.577813446521759
C,5,6,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,deadline issues,0.7430136203765869
C,6,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,economist article access,0.7404142022132874
C,7,4,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,logit scale issues,0.6785780191421509
C,8,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,formula editor issues,0.4094279706478119
C,9,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,basis functions,0.7496830224990845
C,10,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,reaction speed,0.6957210302352905
C,11,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,business profits,0.6854182481765747
C,12,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,slope intercept,0.843389093875885
C,13,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,office hours,0.9153370261192322
C,14,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,code submission,0.45130714774131775
C,15,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,change directory,0.885725200176239
C,16,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,blank page issues,0.6357355117797852
C,17,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,applicable complexity,0.3278665244579315
C,18,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,variable binding,0.12295058369636536
C,19,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,margin support,0.48086267709732056
C,20,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,midterm technical issue,0.6083731651306152
C,21,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,gender risk,0.604516327381134
C,0,1308,qwen/qwen-2.5-7b-instruct,openai-compatible,1,subset selection,0.14066363871097565
C,1,429,qwen/qwen-2.5-7b-instruct,openai-compatible,1,cold body effects,0.6586441397666931
C,2,12,qwen/qwen-2.5-7b-instruct,openai-compatible,1,hypercube dimensions,0.6521996259689331
C,3,10,qwen/qwen-2.5-7b-instruct,openai-compatible,1,audio issues,0.6543350219726562
C,4,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,link sharing,0.538935124874115
C,5,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,deadline urgency,0.6505786776542664
C,6,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,article access,0.8627157211303711
C,7,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,logit scale,0.6996960639953613
C,8,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,scaling formulas,0.5114434361457825
C,9,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,basis functions,0.7496830224990845
C,10,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,reaction speed,0.6957210302352905
C,11,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,business profits,0.6854182481765747
C,12,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,intercept concepts,0.6100623607635498
C,13,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,office hours,0.9153370261192322
C,14,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,code and figures,0.46414467692375183
C,15,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,change directory,0.885725200176239
C,16,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,print issues,0.5520957112312317
C,17,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,complexity gaps,0.40746408700942993
C,18,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,correct coding issues,0.2345997393131256
C,19,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,support vector machine,0.3141203820705414
C,20,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,technical glitch,0.5118451714515686
C,21,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,gender diversity,0.44389060139656067
C,0,1308,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,course data issues,0.5295404195785522
C,1,429,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,cold body temperature,0.4321560859680176
C,2,12,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,hypercube boundary volume,0.6654209494590759
C,3,10,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,audio volume issues,0.6859700083732605
C,4,7,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,broken link requests,0.5460934042930603
C,5,6,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,deadline confusion,0.7019752860069275
C,6,5,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,article access issues,0.7658028602600098
